FPS;CPU;RAM;GPU;VRAM;Running Models
13.979586895327529;12.80;3.0;17.0;0.2;Yolo V8
13.489486732452857;11.30;3.0;17.0;0.2;Yolo V8
14.080246280389092;14.20;3.0;16.0;0.2;Yolo V8
15.998045678688225;12.00;3.0;16.0;0.2;Yolo V8
15.185355255542849;13.00;3.0;14.0;0.2;Yolo V8
15.084518178182629;12.10;3.0;11.0;0.2;Yolo V8
14.683137740737168;12.50;3.0;11.0;0.2;Yolo V8
14.615235011555066;12.40;3.0;15.0;0.2;Yolo V8
14.90446817170111;12.40;3.0;15.0;0.2;Yolo V8
14.284913310210358;13.50;3.0;16.0;0.2;Yolo V8
14.957126667776617;19.60;3.0;9.0;0.2;Yolo V8
12.749105895625357;12.40;3.0;9.0;0.2;Yolo V8
15.002550283582666;12.40;3.0;16.0;0.2;Yolo V8
15.550153466701534;12.40;3.0;10.0;0.2;Yolo V8
15.297345440988629;10.90;3.0;10.0;0.2;Yolo V8
14.474899149698684;14.40;3.0;15.0;0.2;Yolo V8
14.131695160827736;18.80;3.0;15.0;0.2;Yolo V8
14.712913827530523;14.70;3.0;15.0;0.2;Yolo V8
15.244615171249128;12.20;3.0;10.0;0.2;Yolo V8
14.7422834355107;14.60;3.0;10.0;0.2;Yolo V8
15.104005274116153;14.10;3.0;15.0;0.2;Yolo V8
14.683114456614586;12.90;3.0;15.0;0.2;Yolo V8
15.3401424237357;12.20;3.0;16.0;0.2;Yolo V8
14.738847736592104;11.60;3.0;9.0;0.2;Yolo V8
14.477195254165233;12.40;3.0;9.0;0.2;Yolo V8
13.71085364472348;14.00;3.0;15.0;0.2;Yolo V8
14.737938452839074;29.80;3.0;15.0;0.2;Yolo V8
15.389681194060904;25.00;3.0;15.0;0.2;Yolo V8
14.395212290587324;14.90;3.0;10.0;0.2;Yolo V8
14.389694009107513;12.50;3.0;10.0;0.2;Yolo V8
14.884419210270028;12.50;3.0;16.0;0.2;Yolo V8
14.693675797879349;10.80;3.0;16.0;0.2;Yolo V8
14.309007510271575;13.10;3.0;15.0;0.2;Yolo V8
14.236790977266278;12.00;3.0;10.0;0.2;Yolo V8
15.133365889257536;13.00;3.0;10.0;0.2;Yolo V8
14.75185520809374;12.80;3.0;16.0;0.2;Yolo V8
14.6289761045061;12.40;3.0;16.0;0.2;Yolo V8
15.263989942921576;11.70;3.0;16.0;0.2;Yolo V8
14.315531492735916;12.10;3.0;10.0;0.2;Yolo V8
14.574619684390838;12.40;3.0;10.0;0.2;Yolo V8
13.651634292386703;12.50;3.0;15.0;0.2;Yolo V8
13.932576029134266;11.90;3.0;15.0;0.2;Yolo V8
10.724643460028515;12.90;3.0;14.0;0.2;Yolo V8
13.305133369269981;20.50;3.0;26.0;0.2;Yolo V8
14.031949092286677;12.90;3.0;26.0;0.2;Yolo V8
14.440571050034139;12.40;3.0;22.0;0.2;Yolo V8
12.57315770392618;11.00;3.0;19.0;0.2;Yolo V8
13.423792692604865;12.10;3.0;19.0;0.2;Yolo V8
13.42613531766613;12.60;3.0;27.0;0.2;Yolo V8
13.072319036331395;12.10;3.0;17.0;0.2;Yolo V8
13.362736342088045;12.70;3.0;17.0;0.2;Yolo V8
12.583866911310274;12.60;3.0;27.0;0.2;Yolo V8
10.606903131670022;12.50;3.0;18.0;0.2;Yolo V8
10.083905454628127;11.80;3.0;18.0;0.2;Yolo V8
10.28016619166552;11.60;3.0;44.0;0.2;Yolo V8
10.15249803333884;12.40;3.0;27.0;0.2;Yolo V8
10.592075407463026;13.00;3.0;27.0;0.2;Yolo V8
9.501006384581611;11.60;3.0;27.0;0.2;Yolo V8
11.11739688727174;18.20;3.0;37.0;0.2;Yolo V8
10.343604187533026;12.40;3.0;34.0;0.2;Yolo V8
10.111993666860174;12.60;3.0;27.0;0.2;Yolo V8
10.127705915401327;11.70;3.0;27.0;0.2;Yolo V8
11.229768337031519;11.70;3.0;33.0;0.2;Yolo V8
10.069876078488882;12.10;3.0;36.0;0.2;Yolo V8
10.401507985643638;11.80;3.0;27.0;0.2;Yolo V8
10.017210268433743;12.60;3.0;27.0;0.2;Yolo V8
10.619600258481077;13.00;3.0;36.0;0.2;Yolo V8
9.961531454359221;12.00;3.0;34.0;0.2;Yolo V8
10.494492180909734;13.00;3.0;27.0;0.2;Yolo V8
10.250176467051492;12.00;3.0;27.0;0.2;Yolo V8
10.199848071224848;13.90;3.0;38.0;0.2;Yolo V8
10.326946798321869;12.50;3.0;36.0;0.2;Yolo V8
10.493310902569075;16.50;3.0;28.0;0.2;Yolo V8
10.095940918859894;13.10;3.0;28.0;0.2;Yolo V8
9.760343834271241;12.60;3.0;38.0;0.2;Yolo V8
10.020320809792484;11.40;3.0;37.0;0.2;Yolo V8
10.33218341646111;14.10;3.0;28.0;0.2;Yolo V8
10.257314583317239;12.80;3.0;28.0;0.2;Yolo V8
10.10066004679593;14.60;3.0;29.0;0.2;Yolo V8
10.53609694732108;11.60;3.0;45.0;0.2;Yolo V8
10.451742605961861;12.10;3.0;27.0;0.2;Yolo V8
10.291168758058424;12.60;3.0;27.0;0.2;Yolo V8
10.209404795468759;12.40;3.0;29.0;0.2;Yolo V8
10.292704019796998;12.80;3.0;45.0;0.2;Yolo V8
10.75461232254115;12.40;3.0;27.0;0.2;Yolo V8
10.504906679082275;16.70;3.0;27.0;0.2;Yolo V8
9.753209183758411;15.40;3.0;28.0;0.2;Yolo V8
11.084553506221837;13.70;3.0;45.0;0.2;Yolo V8
10.814231147486431;12.40;3.0;25.0;0.2;Yolo V8
10.982614400584103;12.50;3.0;25.0;0.2;Yolo V8
10.2645414576897;11.80;3.0;32.0;0.2;Yolo V8
11.069727917277874;12.50;3.0;36.0;0.2;Yolo V8
10.934581526041475;15.70;3.0;25.0;0.2;Yolo V8
10.923668723757292;12.70;3.0;25.0;0.2;Yolo V8
10.876844545598953;12.20;3.0;38.0;0.2;Yolo V8
10.535956855415742;13.20;3.0;30.0;0.2;Yolo V8
11.230855490646759;11.90;3.0;26.0;0.2;Yolo V8
9.760063384172785;11.70;3.0;26.0;0.2;Yolo V8
11.07640737304524;11.60;3.0;40.0;0.2;Yolo V8
10.77729609970434;18.30;3.0;27.0;0.2;Yolo V8
10.59940448519171;14.50;3.0;27.0;0.2;Yolo V8
9.911727935128706;12.00;3.0;28.0;0.2;Yolo V8
10.974234242887661;12.30;3.0;43.0;0.2;Yolo V8
9.541429363396539;12.10;3.0;25.0;0.2;Yolo V8
11.273682879262022;11.80;3.0;25.0;0.2;Yolo V8
