FPS;CPU;RAM;GPU;VRAM;Running Models
3.40705677231198;17.70;3.3;32.0;0.0;Yolo V8
2.527037194219052;17.70;3.3;32.0;0.0;Yolo V8
2.527037194219052;13.30;3.1;55.0;0.2;Yolo V8
2.527037194219052;18.50;3.3;55.0;0.0;Yolo V8
2.780697378713019;18.50;3.3;55.0;0.0;Yolo V8
2.780697378713019;13.50;3.1;43.0;0.2;Yolo V8
2.780697378713019;17.50;3.3;16.0;0.0;Yolo V8
3.426476206900018;17.50;3.3;16.0;0.0;Yolo V8
3.426476206900018;13.40;3.1;21.0;0.2;Yolo V8
3.426476206900018;17.20;3.3;20.0;0.0;Yolo V8
3.403046892848808;17.20;3.3;20.0;0.0;Yolo V8
3.403046892848808;16.70;3.1;20.0;0.2;Yolo V8
3.403046892848808;17.60;3.3;20.0;0.0;Yolo V8
3.419132824486841;17.60;3.3;20.0;0.0;Yolo V8
3.419132824486841;13.60;3.1;22.0;0.2;Yolo V8
3.419132824486841;17.70;3.3;22.0;0.0;Yolo V8
3.3915415584345707;17.70;3.3;22.0;0.0;Yolo V8
3.3915415584345707;14.00;3.1;26.0;0.2;Yolo V8
3.3915415584345707;23.70;3.3;26.0;0.0;Yolo V8
3.1992132699529376;23.70;3.3;26.0;0.0;Yolo V8
3.1992132699529376;13.60;3.1;35.0;0.2;Yolo V8
3.1992132699529376;20.50;3.3;7.0;0.0;Yolo V8
3.299016621540666;20.50;3.3;7.0;0.0;Yolo V8
3.299016621540666;13.20;3.1;23.0;0.2;Yolo V8
3.299016621540666;22.10;3.3;29.0;0.0;Yolo V8
3.1503582574870412;22.10;3.3;29.0;0.0;Yolo V8
3.1503582574870412;18.50;3.1;33.0;0.2;Yolo V8
3.1503582574870412;18.90;3.3;33.0;0.0;Yolo V8
2.575375709975541;18.90;3.3;33.0;0.0;Yolo V8
2.575375709975541;13.10;3.1;53.0;0.2;Yolo V8
2.575375709975541;16.40;3.3;24.0;0.0;Yolo V8
2.342127738032081;16.40;3.3;24.0;0.0;Yolo V8
2.342127738032081;12.90;3.1;61.0;0.2;Yolo V8
2.342127738032081;18.70;3.3;5.0;0.0;Yolo V8
3.3827739731682684;18.70;3.3;5.0;0.0;Yolo V8
3.3827739731682684;14.40;3.1;20.0;0.2;Yolo V8
3.3827739731682684;31.70;3.3;20.0;0.0;Yolo V8
3.3256273116597375;31.70;3.3;20.0;0.0;Yolo V8
3.3256273116597375;17.00;3.1;18.0;0.2;Yolo V8
3.3256273116597375;20.50;3.3;21.0;0.0;Yolo V8
3.5816779778858927;20.50;3.3;21.0;0.0;Yolo V8
3.5816779778858927;13.70;3.1;24.0;0.2;Yolo V8
3.5816779778858927;15.00;3.3;24.0;0.0;Yolo V8
3.302414096079376;15.00;3.3;24.0;0.0;Yolo V8
3.302414096079376;13.50;3.1;25.0;0.2;Yolo V8
3.302414096079376;17.70;3.3;25.0;0.0;Yolo V8
3.3321751803053683;17.70;3.3;25.0;0.0;Yolo V8
3.3321751803053683;14.10;3.1;32.0;0.2;Yolo V8
3.3321751803053683;21.90;3.3;32.0;0.0;Yolo V8
3.2345052883939496;21.90;3.3;32.0;0.0;Yolo V8
3.2345052883939496;13.30;3.1;30.0;0.2;Yolo V8
3.2345052883939496;19.70;3.3;14.0;0.0;Yolo V8
3.2079702405590442;19.70;3.3;14.0;0.0;Yolo V8
3.2079702405590442;14.90;3.1;25.0;0.2;Yolo V8
3.2079702405590442;18.20;3.3;30.0;0.0;Yolo V8
2.711746031252375;18.20;3.3;30.0;0.0;Yolo V8
2.711746031252375;16.00;3.1;59.0;0.2;Yolo V8
2.711746031252375;15.50;3.3;59.0;0.0;Yolo V8
2.1212055088377437;15.50;3.3;59.0;0.0;Yolo V8
2.1212055088377437;12.50;3.1;58.0;0.2;Yolo V8
2.1212055088377437;18.10;3.3;58.0;0.0;Yolo V8
3.4668143529610145;18.10;3.3;58.0;0.0;Yolo V8
3.4668143529610145;13.90;3.1;22.0;0.2;Yolo V8
3.4668143529610145;22.00;3.3;14.0;0.0;Fast SAM
2.5204030660839654;22.00;3.3;14.0;0.0;Fast SAM
2.5204030660839654;12.80;3.1;18.0;0.3;Fast SAM
2.5204030660839654;18.90;3.3;41.0;0.0;Fast SAM
2.479283559048318;18.90;3.3;41.0;0.0;Fast SAM
2.479283559048318;12.80;3.1;27.0;0.3;Fast SAM
2.479283559048318;19.80;3.3;30.0;0.0;Fast SAM
2.5029334191943478;19.80;3.3;30.0;0.0;Fast SAM
2.5029334191943478;13.20;3.1;44.0;0.3;Fast SAM
2.5029334191943478;23.90;3.3;44.0;0.0;Fast SAM
2.550951617065177;23.90;3.3;44.0;0.0;Fast SAM
2.550951617065177;13.50;3.1;45.0;0.3;Fast SAM
2.550951617065177;22.50;3.3;45.0;0.0;Fast SAM
2.636106891057299;22.50;3.3;45.0;0.0;Fast SAM
2.636106891057299;13.80;3.1;12.0;0.3;Fast SAM
2.636106891057299;20.70;3.3;40.0;0.0;Fast SAM
2.6081005516665186;20.70;3.3;40.0;0.0;Fast SAM
2.6081005516665186;13.10;3.1;19.0;0.3;Fast SAM
2.6081005516665186;22.00;3.3;31.0;0.0;Fast SAM
2.698272227212638;22.00;3.3;31.0;0.0;Fast SAM
2.698272227212638;13.50;3.1;39.0;0.3;Fast SAM
2.698272227212638;22.90;3.3;39.0;0.0;Fast SAM
2.440002938540159;22.90;3.3;39.0;0.0;Fast SAM
2.440002938540159;18.00;3.1;47.0;0.3;Fast SAM
2.440002938540159;22.60;3.3;47.0;0.0;Fast SAM
2.448507465633279;22.60;3.3;47.0;0.0;Fast SAM
2.448507465633279;13.20;3.1;45.0;0.3;Fast SAM
2.448507465633279;21.50;3.3;45.0;0.0;Fast SAM
2.5982118897939426;21.50;3.3;45.0;0.0;Fast SAM
2.5982118897939426;13.50;3.1;12.0;0.3;Fast SAM
2.5982118897939426;23.30;3.3;43.0;0.0;Fast SAM
2.524556327841708;23.30;3.3;43.0;0.0;Fast SAM
