Timestamp;FPS;CPU;RAM;GPU;VRAM;Running Models
1713954338.026453;0;0.00;0.9;0.0;0.0;
1713954338.0440445;0;0.00;0.9;0.0;0.0;
1713954338.0616274;0;0.00;0.9;0.0;0.0;
1713954338.0715425;0;0.00;0.9;0.0;0.0;
1713954338.087595;0;0.00;0.9;0.0;0.0;
1713954338.1045458;0;0.00;1.0;0.0;0.0;
1713954338.1187103;0;0.00;1.0;0.0;0.0;
1713954338.1347098;0;7.40;1.0;0.0;0.0;
1713954338.1508203;0;4.20;1.0;0.0;0.0;
1713954338.1657817;0;0.00;1.0;0.0;0.0;
1713954338.1828246;0;4.30;1.0;0.0;0.0;
1713954338.1977835;0;4.20;1.0;0.0;0.0;
1713954338.213417;0;0.00;1.0;0.0;0.0;
1713954338.2303758;0;0.00;1.0;0.0;0.0;
1713954338.245375;0;0.00;1.0;0.0;0.0;
1713954338.2623792;0;0.00;1.0;0.0;0.0;
1713954338.2773747;0;2.80;1.0;0.0;0.0;
1713954338.2943797;0;0.00;1.0;0.0;0.0;
1713954338.308882;0;33.30;1.0;0.0;0.0;
1713954338.324882;0;0.00;1.0;0.0;0.0;
1713954338.3408825;0;4.30;1.0;0.0;0.0;
1713954338.3548815;0;4.30;1.0;0.0;0.0;
1713954338.371883;0;0.00;1.0;0.0;0.0;
1713954338.3868818;0;0.00;1.0;0.0;0.0;
1713954338.4038842;0;7.70;1.0;0.0;0.0;
1713954338.4180212;0;0.00;1.0;0.0;0.0;
1713954338.4340212;0;3.70;1.0;0.0;0.0;
1713954338.4500208;0;0.00;1.0;0.0;0.0;
1713954338.466021;0;0.00;1.0;0.0;0.0;
1713954338.483021;0;4.30;1.0;0.0;0.0;
1713954338.4980226;0;4.30;1.0;0.0;0.0;
1713954338.513435;0;0.00;1.0;0.0;0.0;
1713954338.529435;0;7.70;1.0;0.0;0.0;
1713954338.5454347;0;4.20;1.0;0.0;0.0;
1713954338.562436;0;4.30;1.0;0.0;0.0;
1713954338.5784364;0;0.00;1.0;0.0;0.0;
1713954338.5944383;0;0.00;1.0;0.0;0.0;
1713954338.6100583;0;4.00;1.0;0.0;0.0;
1713954338.6250577;0;4.30;1.1;0.0;0.0;
1713954338.641839;0;3.00;1.3;0.0;0.0;
1713954338.65784;0;3.60;1.5;0.0;0.0;
1713954338.6738396;0;3.80;1.6;0.0;0.0;
1713954338.6908393;0;4.20;1.8;0.0;0.0;
1713954338.7058532;0;4.30;2.0;0.0;0.0;
1713954338.721893;0;0.00;2.1;0.0;0.0;
1713954338.7378922;0;4.20;2.3;0.0;0.0;
1713954338.7538927;0;4.20;2.5;0.0;0.0;
1713954338.7698925;0;4.00;2.7;0.0;0.0;
1713954338.785892;0;0.00;2.8;0.0;0.0;
1713954338.8018951;0;0.00;2.9;0.0;0.0;
1713954338.8179457;0;4.00;3.0;0.0;0.0;
1713954338.8339453;0;4.20;3.2;0.0;0.0;
1713954338.8499453;0;4.30;3.3;0.0;0.0;
1713954338.8659453;0;4.20;3.4;0.0;0.0;
1713954338.8812296;0;4.50;3.5;0.0;0.0;
1713954338.8959627;0;0.00;3.5;0.0;0.0;
1713954338.9130468;0;0.00;3.5;0.0;0.0;
1713954338.9274948;0;0.00;3.5;0.0;0.0;
1713954338.9449313;0;10.00;3.5;0.0;0.0;
1713954338.958291;0;0.00;3.5;0.0;0.0;
1713954338.9734185;0;0.00;3.5;0.0;0.0;
1713954338.9895918;0;0.00;3.5;0.0;0.0;
1713954339.0046008;0;0.00;3.5;0.0;0.0;
1713954339.0201073;0;3.60;3.3;0.0;0.0;
1713954339.0351064;0;4.30;3.0;0.0;0.0;
1713954339.0511062;0;3.80;2.8;0.0;0.0;
1713954339.0671062;0;4.00;2.6;0.0;0.0;
1713954339.0841072;0;8.70;2.4;0.0;0.0;
1713954339.1001089;0;0.00;2.2;0.0;0.0;
1713954339.1146297;0;3.30;2.0;0.0;0.0;
1713954339.1306298;0;4.00;1.8;0.0;0.0;
1713954339.1469064;0;2.00;1.8;1.0;0.0;
1713954339.1629062;0;0.00;1.8;1.0;0.0;
1713954339.1879056;0;3.70;1.8;1.0;0.0;
1713954339.1939085;0;0.00;1.8;1.0;0.0;
1713954339.2104135;0;0.00;1.8;1.0;0.0;
1713954339.225413;0;4.00;1.8;1.0;0.1;
1713954339.2424135;0;7.10;1.8;1.0;0.2;
1713954339.2574131;0;0.00;1.8;1.0;0.4;
1713954339.273413;0;0.00;1.8;1.0;0.5;
1713954339.2904136;0;0.00;1.8;1.0;0.7;
1713954339.3054154;0;12.50;1.8;1.0;0.7;
1713954339.322525;0;16.70;1.8;1.0;0.9;
1713954339.336869;0;0.00;1.8;1.0;0.9;
1713954339.3522623;0;0.00;1.8;40.0;0.9;
1713954339.3683548;0;0.00;1.8;40.0;0.9;
1713954339.3843274;0;0.00;1.8;40.0;0.9;
1713954339.40133;0;2.90;1.8;40.0;0.9;
1713954339.41632;0;0.00;1.8;40.0;0.9;
1713954339.4323254;0;4.50;1.8;40.0;0.9;
1713954339.4479284;0;0.00;1.8;40.0;0.9;
1713954339.4638274;0;20.00;1.8;40.0;0.9;
1713954339.4785988;0;2.40;1.8;40.0;0.9;
1713954339.4945812;0;0.00;1.8;40.0;0.9;
1713954339.5097349;0;0.00;1.8;40.0;0.9;
1713954339.525735;0;6.20;1.8;40.0;0.9;
1713954339.5467346;0;4.30;1.8;0.0;0.9;
1713954339.5577347;0;4.20;1.8;0.0;0.9;
1713954339.5757353;0;4.00;1.8;0.0;0.9;
1713954339.589735;0;2.50;1.8;0.0;0.9;
1713954339.6057367;0;4.30;1.8;0.0;0.9;
1713954339.6219296;0;0.00;1.8;0.0;0.9;
1713954339.636929;0;7.10;1.8;0.0;0.9;
1713954339.6521893;0;4.80;1.8;0.0;0.9;
1713954339.6673188;0;7.10;1.8;0.0;0.9;
1713954339.6831448;0;0.00;1.8;0.0;0.9;
1713954339.69914;0;0.00;1.8;0.0;0.9;
1713954339.7158923;0;0.00;1.8;0.0;0.9;
1713954339.730895;0;0.00;1.8;0.0;0.9;
1713954339.7475402;0;0.00;1.8;0.0;0.9;
1713954339.7621026;0;0.00;1.8;0.0;0.9;
1713954339.777684;0;0.00;1.8;0.0;0.9;
1713954339.7934349;0;0.00;1.8;0.0;0.9;
1713954339.8100662;0;0.00;1.8;0.0;0.9;
1713954339.8250678;0;0.00;1.8;0.0;0.9;
1713954339.8405426;0;0.00;1.8;0.0;0.9;
1713954339.8566246;0;0.00;1.8;0.0;0.9;
1713954339.872626;0;0.00;1.8;0.0;0.9;
1713954339.8887026;0;0.00;1.8;0.0;0.9;
1713954339.9047098;0;0.00;1.8;0.0;0.9;
1713954339.9210584;0;0.00;1.8;0.0;0.9;
1713954339.9355462;0;0.00;1.8;0.0;0.9;
1713954339.9515104;0;0.00;1.8;0.0;0.9;
1713954339.9675415;0;0.00;1.8;0.0;0.9;
1713954339.9831724;0;0.00;1.8;0.0;0.9;
1713954339.9992905;0;0.00;1.8;0.0;0.9;
1713954340.0149262;0;0.00;1.8;0.0;0.9;
1713954340.0305555;0;0.00;1.8;0.0;0.9;
1713954340.0463724;0;0.00;1.8;0.0;0.9;
1713954340.0624783;0;0.00;1.8;0.0;0.9;
1713954340.0784793;0;4.50;1.8;0.0;0.9;
1713954340.0943835;0;0.00;1.8;0.0;0.9;
1713954340.1103876;0;0.00;1.8;0.0;0.9;
1713954340.1273882;0;0.00;1.8;0.0;0.9;
1713954340.1466758;0;4.50;1.6;0.0;0.9;
1713954340.1576757;0;3.60;1.4;0.0;0.9;
1713954340.1732206;0;3.40;1.5;0.0;0.9;
1713954340.1902204;0;5.00;1.6;0.0;0.9;
1713954340.205223;0;3.80;1.7;0.0;0.9;
1713954340.2217286;0;0.00;1.6;0.0;0.9;
1713954340.2357278;0;0.00;1.4;0.0;0.9;
1713954340.2516704;0;0.00;1.4;0.0;0.9;
1713954340.2677221;0;0.00;1.4;0.0;0.9;
1713954340.2843857;0;0.00;1.4;0.0;0.9;
1713954340.299657;0;0.00;1.4;0.0;0.9;
1713954340.3138216;0;3.80;1.4;0.0;0.9;
1713954340.3289895;0;20.00;1.4;0.0;0.9;
1713954340.3469899;0;4.30;1.4;0.0;0.9;
1713954340.3619905;0;0.00;1.4;0.0;0.9;
1713954340.3769903;0;4.50;1.4;0.0;1.0;
1713954340.3929927;0.0;4.20;1.4;0.0;1.0;Yolo V8
1713954340.4090273;0.0;4.20;1.4;0.0;1.0;Yolo V8
1713954340.4243946;0.0;0.00;1.4;0.0;1.0;Yolo V8
1713954340.4403946;0.0;4.20;1.4;0.0;1.0;Yolo V8
1713954340.4542751;0.0;5.00;1.4;0.0;1.0;Yolo V8
1713954340.4712777;0.0;3.70;1.4;0.0;1.0;Yolo V8
1713954340.4864144;0.0;4.80;1.4;0.0;1.0;Yolo V8
1713954340.5021045;0.0;4.00;1.4;0.0;1.0;Yolo V8
1713954340.5218408;0.0;2.60;1.4;0.0;1.0;Yolo V8
1713954340.5338423;0.0;0.00;1.5;0.0;1.0;Yolo V8
1713954340.5488777;0.0;50.00;1.5;6.0;1.0;Yolo V8
1713954340.5647745;0.0;50.00;1.5;6.0;1.1;Yolo V8
1713954340.5897744;0.0;4.10;1.5;6.0;1.1;Yolo V8
1713954340.5967762;0.0;0.00;1.5;6.0;1.1;Yolo V8
1713954340.6120322;0.0;20.00;1.5;6.0;1.1;Yolo V8
1713954340.628032;0.0;6.70;1.5;6.0;1.1;Yolo V8
1713954340.6440325;0.0;4.20;1.5;6.0;1.1;Yolo V8
1713954340.6610327;0.0;4.00;1.5;6.0;1.1;Yolo V8
1713954340.6760323;0.0;0.00;1.6;6.0;1.1;Yolo V8
1713954340.6940358;0.0;8.00;1.6;6.0;1.2;Yolo V8
1713954340.7080388;0.0;4.00;1.7;6.0;1.1;Yolo V8
1713954340.7232409;0.0;0.00;1.7;6.0;1.1;Yolo V8
1713954340.7472403;0.0;4.20;1.7;7.0;1.1;Yolo V8
1713954340.7552404;0.0;3.80;1.7;7.0;1.1;Yolo V8
1713954340.7712412;0.0;0.00;1.7;7.0;1.1;Yolo V8
1713954340.7872403;0.0;3.80;1.7;7.0;1.1;Yolo V8
1713954340.8032439;0.0;4.30;1.7;7.0;1.1;Yolo V8
1713954340.8197498;0.0;4.20;1.8;7.0;1.1;Yolo V8
1713954340.8946817;1.9925899564145824;2.90;1.8;7.0;1.1;Yolo V8
1713954340.9671855;14.0349892315235;5.70;1.8;5.0;1.1;Yolo V8
1713954340.9781847;14.0349892315235;10.00;1.8;5.0;1.1;Yolo V8
1713954341.0376937;14.15243874411907;4.80;1.8;5.0;1.1;Yolo V8
1713954341.1132016;13.161496832778308;3.10;1.8;5.0;1.1;Yolo V8
1713954341.1202018;13.161496832778308;0.00;1.8;5.0;1.2;Yolo V8
1713954341.1892493;13.460943071669657;1.00;1.8;11.0;1.1;Yolo V8
1713954341.20025;13.460943071669657;4.00;1.8;11.0;1.1;Yolo V8
1713954341.2605236;13.8166202886856;1.20;1.8;11.0;1.1;Yolo V8
1713954341.2775269;13.8166202886856;0.00;1.8;11.0;1.1;Yolo V8
1713954341.3372178;13.04953210829295;1.10;1.8;11.0;1.1;Yolo V8
1713954341.35722;13.04953210829295;3.40;1.8;7.0;1.1;Yolo V8
1713954341.4184587;12.507692232143793;3.20;1.8;7.0;1.1;Yolo V8
1713954341.487616;14.319139244981503;4.30;1.8;7.0;1.1;Yolo V8
1713954341.500621;14.319139244981503;9.10;1.8;7.0;1.1;Yolo V8
1713954341.5616002;13.572406755470102;3.10;1.8;10.0;1.1;Yolo V8
1713954341.5785403;13.572406755470102;12.50;1.8;10.0;1.1;Yolo V8
1713954341.6329367;14.030637298502329;3.30;1.8;10.0;1.1;Yolo V8
1713954341.6409397;14.030637298502329;0.00;1.8;10.0;1.2;Yolo V8
1713954341.7074456;13.544519478692862;1.10;1.8;10.0;1.1;Yolo V8
1713954341.7219496;13.544519478692862;0.00;1.8;10.0;1.1;Yolo V8
1713954341.780809;13.7636018796809;2.20;1.8;10.0;1.1;Yolo V8
1713954341.8552604;13.258537503268407;3.40;1.8;10.0;1.1;Yolo V8
1713954341.8632624;13.258537503268407;0.00;1.8;10.0;1.2;Yolo V8
1713954341.9261208;14.218481182780431;3.60;1.8;10.0;1.1;Yolo V8
1713954342.0002046;13.506906079809845;3.60;1.8;10.0;1.1;Yolo V8
1713954342.0072036;13.506906079809845;0.00;1.8;10.0;1.2;Yolo V8
1713954342.0714173;13.506906079809845;3.20;1.8;10.0;1.1;Yolo V8
1713954342.0864203;13.967241233373962;5.40;1.8;10.0;1.1;Yolo V8
1713954342.1462476;13.449012777211324;3.70;1.8;8.0;1.1;Yolo V8
1713954342.2201118;13.449012777211324;6.70;1.8;8.0;1.1;Yolo V8
1713954342.2284534;13.187045046552004;2.80;1.8;8.0;1.2;Yolo V8
1713954342.2943332;13.904473489685389;0.90;1.8;8.0;1.1;Yolo V8
1713954342.3073323;13.904473489685389;10.00;1.8;8.0;1.1;Yolo V8
1713954342.369346;13.307534462740067;3.80;1.8;10.0;1.1;Yolo V8
1713954342.4404178;14.054063169565046;4.40;1.8;10.0;1.1;Yolo V8
1713954342.4514186;14.054063169565046;4.20;1.8;10.0;1.1;Yolo V8
1713954342.5148556;13.66579478881644;0.00;1.8;10.0;1.1;Yolo V8
1713954342.5876422;13.66579478881644;0.00;1.8;10.0;1.1;Yolo V8
1713954342.598644;13.590538810289136;0.00;1.8;10.0;1.1;Yolo V8
1713954342.6639035;13.142365996245095;4.20;1.8;10.0;1.1;Yolo V8
1713954342.673907;13.142365996245095;0.00;1.8;10.0;1.1;Yolo V8
1713954342.745957;13.207003937847345;3.30;1.8;7.0;1.2;Yolo V8
1713954342.7529566;13.207003937847345;4.30;1.8;7.0;1.1;Yolo V8
1713954342.8146725;13.387561884441933;5.70;1.8;7.0;1.1;Yolo V8
1713954342.8326752;13.387561884441933;3.10;1.8;7.0;1.1;Yolo V8
1713954342.8910613;13.17295697672514;2.30;1.8;7.0;1.1;Yolo V8
1713954342.9633567;13.838838419730058;0.90;1.8;10.0;1.1;Yolo V8
1713954342.9743564;13.838838419730058;0.00;1.8;10.0;1.1;Yolo V8
1713954343.0377588;13.838838419730058;4.70;1.8;10.0;1.1;Yolo V8
1713954343.0537639;13.322444458301288;3.10;1.8;10.0;1.1;Yolo V8
1713954343.11406;13.322444458301288;3.40;1.8;10.0;1.1;Yolo V8
1713954343.1330595;13.25581333616263;3.60;1.8;10.0;1.1;Yolo V8
1713954343.1878417;13.636667362573274;1.20;1.8;10.0;1.1;Yolo V8
1713954343.1968436;13.636667362573274;5.60;1.8;10.0;1.1;Yolo V8
1713954343.258346;14.28332692785399;2.40;1.8;10.0;1.1;Yolo V8
1713954343.276345;14.28332692785399;2.40;1.8;10.0;1.1;Yolo V8
1713954343.3318546;13.505793310916104;0.00;1.8;10.0;1.1;Yolo V8
1713954343.3458545;13.505793310916104;0.00;1.8;8.0;1.1;Yolo V8
1713954343.4059126;13.505793310916104;2.80;1.8;8.0;1.1;Yolo V8
1713954343.4194233;13.443028443969135;3.80;1.8;8.0;1.1;Yolo V8
1713954343.4800742;13.695309489265341;5.10;1.8;8.0;1.1;Yolo V8
1713954343.5502365;14.211004999214026;0.70;1.8;9.0;1.1;Yolo V8
1713954343.5622356;14.211004999214026;0.00;1.8;9.0;1.2;Yolo V8
1713954343.6277459;12.812628126977215;1.00;1.8;9.0;1.1;Yolo V8
1713954343.6407459;12.812628126977215;8.30;1.8;9.0;1.1;Yolo V8
1713954343.7051017;12.949560168533221;4.80;1.8;9.0;1.1;Yolo V8
1713954343.718606;12.949560168533221;7.70;1.8;9.0;1.1;Yolo V8
1713954343.7760048;12.949560168533221;1.10;1.8;10.0;1.1;Yolo V8
1713954343.7820075;14.187053464820991;0.00;1.8;10.0;1.1;Yolo V8
1713954343.848;13.859994651300207;3.60;1.8;10.0;1.1;Yolo V8
1713954343.8610003;13.859994651300207;8.00;1.8;10.0;1.1;Yolo V8
1713954343.9239533;13.399221768443793;3.40;1.8;10.0;1.1;Yolo V8
1713954343.9920907;14.552460890571325;1.80;1.8;10.0;1.1;Yolo V8
1713954344.0023232;14.552460890571325;0.00;1.8;10.0;1.1;Yolo V8
1713954344.0672483;13.387167594063465;2.90;1.8;10.0;1.1;Yolo V8
1713954344.0812502;13.387167594063465;3.70;1.8;10.0;1.1;Yolo V8
1713954344.145882;13.468630211857706;1.20;1.8;7.0;1.2;Yolo V8
1713954344.1598823;13.468630211857706;0.00;1.8;7.0;1.1;Yolo V8
1713954344.2164483;13.468630211857706;1.20;1.8;7.0;1.1;Yolo V8
1713954344.2224476;13.163974410218902;0.00;1.8;7.0;1.1;Yolo V8
1713954344.2894042;13.843359620279202;1.00;1.8;7.0;1.1;Yolo V8
1713954344.3024058;13.843359620279202;0.00;1.8;7.0;1.1;Yolo V8
1713954344.3676574;12.980404781335112;3.60;1.8;10.0;1.1;Yolo V8
1713954344.3826566;12.980404781335112;0.00;1.8;10.0;1.1;Yolo V8
1713954344.4384837;13.964647097640652;2.20;1.8;10.0;1.1;Yolo V8
1713954344.4444854;13.964647097640652;6.70;1.8;10.0;1.1;Yolo V8
1713954344.5185335;12.603744571239577;3.00;1.8;10.0;1.1;Yolo V8
1713954344.5445364;12.603744571239577;0.00;1.3;7.0;1.1;Fast SAM
1713954344.5555363;12.603744571239577;4.00;1.2;7.0;1.1;Fast SAM
1713954344.5715363;12.603744571239577;3.60;1.2;7.0;1.2;Fast SAM
1713954344.5875363;12.603744571239577;0.00;1.3;7.0;1.5;Fast SAM
1713954344.603539;12.603744571239577;0.00;1.3;7.0;1.7;Fast SAM
1713954344.6206455;12.603744571239577;0.00;1.3;7.0;1.4;Fast SAM
1713954344.6356447;12.603744571239577;0.00;1.3;7.0;1.4;Fast SAM
1713954344.6516447;12.603744571239577;4.00;1.3;7.0;1.5;Fast SAM
1713954344.6676443;12.603744571239577;0.00;1.3;7.0;1.5;Fast SAM
1713954344.6836448;12.603744571239577;4.30;1.3;7.0;1.6;Fast SAM
1713954344.7006488;12.603744571239577;4.00;1.3;7.0;1.4;Fast SAM
