Timestamp;FPS;CPU;RAM;GPU;VRAM;Running Models
1713728639.9570475;2.878068056542174;0.00;2.3;19.0;1.1;Image Captioning + RC
1713728639.9716256;2.878068056542174;15.40;2.3;19.0;1.1;Image Captioning + RC
1713728639.9878387;2.878068056542174;7.10;2.3;19.0;1.1;Image Captioning + RC
1713728640.002871;2.878068056542174;0.00;2.3;19.0;1.1;Image Captioning + RC
1713728640.0175734;2.878068056542174;0.00;2.3;19.0;1.1;Image Captioning + RC
1713728640.0325935;2.878068056542174;0.00;2.3;36.0;1.1;Image Captioning + RC
1713728640.0481198;2.878068056542174;4.00;2.3;36.0;1.1;Image Captioning + RC
1713728640.1116264;2.9569500596836344;3.70;2.3;36.0;1.1;Image Captioning + RC
1713728640.1769989;2.9569500596836344;2.70;2.3;36.0;1.1;Image Captioning + RC
1713728640.1891499;2.9569500596836344;0.00;2.3;36.0;1.1;Image Captioning + RC
1713728640.2046876;2.9569500596836344;6.20;2.3;36.0;1.1;Image Captioning + RC
1713728640.2192;2.9569500596836344;0.00;2.3;36.0;1.1;Image Captioning + RC
1713728640.2353246;2.9569500596836344;4.30;2.3;23.0;1.1;Image Captioning + RC
1713728640.2508414;2.9569500596836344;0.00;2.3;23.0;1.1;Image Captioning + RC
1713728640.2678819;2.9569500596836344;4.20;2.3;23.0;1.1;Image Captioning + RC
1713728640.283531;2.9569500596836344;0.00;2.3;23.0;1.1;Image Captioning + RC
1713728640.2985528;2.9569500596836344;3.80;2.3;23.0;1.1;Image Captioning + RC
1713728640.3145738;2.9569500596836344;0.00;2.3;23.0;1.1;Image Captioning + RC
1713728640.3297656;2.9569500596836344;0.00;2.3;23.0;1.1;Image Captioning + RC
1713728640.346783;2.9569500596836344;0.00;2.3;23.0;1.1;Image Captioning + RC
1713728640.3628128;2.9569500596836344;4.00;2.3;23.0;1.1;Image Captioning + RC
1713728640.3778415;2.9569500596836344;2.70;2.3;23.0;1.1;Image Captioning + RC
1713728640.3945656;2.9569500596836344;0.00;2.3;23.0;1.1;Image Captioning + RC
1713728640.4591813;0;1.00;2.3;30.0;0.2;
1713728640.5196025;0.0;1.30;2.3;30.0;0.2;RC
1713728640.5844636;15.781059888550873;1.70;2.3;30.0;0.2;RC
1713728640.6471298;15.88504312115282;3.20;2.3;6.0;0.2;RC
1713728640.708684;16.028004129338836;1.10;2.3;6.0;0.2;RC
1713728640.7776763;14.56413901102819;2.70;2.3;6.0;0.2;RC
1713728640.8414876;15.883251744941036;2.70;2.3;9.0;0.2;RC
1713728640.9024584;16.556729978371976;5.70;2.3;9.0;0.2;RC
1713728640.9585764;17.561760317706604;2.10;2.3;9.0;0.2;RC
1713728641.0197868;16.356038243923656;2.20;2.3;9.0;0.2;RC
1713728641.0805824;16.356038243923656;0.00;2.3;10.0;0.2;RC
1713728641.0881922;16.256541226142154;3.30;2.3;10.0;0.2;RC
1713728641.1434042;16.262833410526213;1.40;2.3;10.0;0.2;RC
1713728641.1524613;16.262833410526213;5.00;2.3;10.0;0.2;RC
1713728641.2040272;0;5.60;2.3;10.0;0.2;
1713728641.2401;0;3.90;1.5;10.0;0.2;
1713728641.2461123;0;0.00;1.5;10.0;0.2;
1713728641.261638;0;3.60;1.5;10.0;0.2;
1713728641.2759144;0;4.80;1.5;10.0;0.2;
1713728641.292588;0.0;0.00;1.5;10.0;0.2;Yolo V8 + RC
1713728641.3076413;0.0;0.00;1.5;10.0;0.2;Yolo V8 + RC
1713728641.3769374;0.0;0.00;1.5;10.0;0.2;Yolo V8 + RC
1713728641.3885202;0.0;3.40;1.5;10.0;0.2;Yolo V8 + RC
1713728641.4450717;6.529900085664646;11.00;1.5;13.0;0.2;Yolo V8 + RC
1713728641.506263;6.529900085664646;2.60;1.5;13.0;0.2;Yolo V8 + RC
1713728641.512793;6.529900085664646;0.00;1.5;13.0;0.2;Yolo V8 + RC
1713728641.5691757;7.9903731985531135;3.50;1.5;13.0;0.2;Yolo V8 + RC
1713728641.5749154;7.9903731985531135;0.00;1.5;13.0;0.2;Yolo V8 + RC
1713728641.6377437;7.9903731985531135;7.80;1.5;14.0;0.2;Yolo V8 + RC
1713728641.7005537;7.644400819867163;4.00;1.5;14.0;0.2;Yolo V8 + RC
1713728641.763833;7.644400819867163;2.20;1.5;14.0;0.2;Yolo V8 + RC
