FPS;CPU;RAM;GPU;VRAM;Running Models
2.2848765746197124;17.07;3.3;30.75;0.1;Fast SAM
2.208325411977567;17.07;3.3;30.75;0.1;Fast SAM
2.2698652506992856;13.15;3.2;43.25;0.2;Fast SAM
2.259211271368475;12.32;3.2;48.0;0.1;
2.2543765573253034;18.48;3.3;42.0;0.1;Fast SAM
2.2538326762728103;18.48;3.3;42.0;0.1;Fast SAM
2.2478086525795344;13.10;3.2;44.75;0.2;Fast SAM
2.2576794627300263;11.50;3.2;38.0;0.1;
2.2546330157377117;17.95;3.3;31.25;0.1;Fast SAM
2.273125736170715;17.95;3.3;31.25;0.1;Fast SAM
2.2581116319382715;12.62;3.2;43.25;0.2;Fast SAM
2.2591813708546367;11.65;3.2;46.5;0.1;
2.262024550423412;17.20;3.3;41.0;0.1;Fast SAM
2.276902817531993;17.20;3.3;41.0;0.1;Fast SAM
2.266830389123904;11.80;3.2;44.0;0.2;Fast SAM
2.2652565523622012;11.15;3.2;37.5;0.1;
2.2670427824681836;17.55;3.3;31.0;0.1;Fast SAM
2.249155094766484;17.55;3.3;31.0;0.1;Fast SAM
2.2645362134461458;13.12;3.2;42.0;0.2;Fast SAM
2.2614445624246837;12.15;3.2;44.5;0.1;
2.260098105749879;18.70;3.3;39.0;0.1;Fast SAM
2.2211064074657476;18.70;3.3;39.0;0.1;Fast SAM
2.2490605695257653;13.25;3.2;42.5;0.2;Fast SAM
2.2490369382155855;12.58;3.2;40.25;0.1;
2.2451621194079454;16.68;3.3;38.0;0.1;Fast SAM
2.2148159318861613;16.68;3.3;38.0;0.1;Fast SAM
2.2335049617733147;11.10;3.2;50.75;0.2;Fast SAM
2.2366046003502067;10.50;3.2;54.5;0.1;
2.233490608056317;15.68;3.3;46.0;0.1;Fast SAM
2.1908691658432753;15.68;3.3;46.0;0.1;Fast SAM
2.2189486649632393;12.45;3.2;47.0;0.2;Fast SAM
2.219981848232509;11.38;3.2;44.25;0.1;
2.2166010698473073;16.65;3.3;41.5;0.1;Fast SAM
2.211416044350729;16.65;3.3;41.5;0.1;Fast SAM
2.210303930847438;11.92;3.2;52.5;0.2;Fast SAM
2.215162622098479;10.60;3.2;44.75;0.1;
2.2142161113822887;16.32;3.3;37.0;0.1;Fast SAM
2.1988326432665573;16.32;3.3;37.0;0.1;Fast SAM
2.208928810140801;11.75;3.2;38.75;0.2;Fast SAM
2.208307001588319;11.22;3.2;39.0;0.1;
2.207807769273539;15.72;3.3;48.5;0.1;Fast SAM
2.1818866057808552;15.72;3.3;48.5;0.1;Fast SAM
2.199488765194133;10.93;3.2;56.5;0.2;Fast SAM
2.199652795676027;10.07;3.2;48.0;0.1;
2.1973337920598333;16.00;3.3;39.5;0.1;Fast SAM
2.22560218986315;16.00;3.3;39.5;0.1;Fast SAM
2.201657589128541;12.75;3.2;39.75;0.2;Fast SAM
2.2066003349654624;12.10;3.2;41.5;0.1;
2.2083782274082946;19.50;3.3;50.25;0.1;Fast SAM
2.2484311397463808;19.50;3.3;50.25;0.1;Fast SAM
2.2205728134258838;14.07;3.2;56.5;0.2;Fast SAM
2.219315469316567;12.92;3.2;49.0;0.1;
2.223729939363573;19.00;3.3;41.5;0.1;Fast SAM
2.221092826134058;19.00;3.3;41.5;0.1;Fast SAM
2.2273530621557223;12.55;3.2;42.0;0.2;Fast SAM
2.2220835427580576;11.75;3.2;45.0;0.1;
2.2224612250911013;17.60;3.3;41.0;0.1;Fast SAM
2.2311118344691265;17.60;3.3;41.0;0.1;Fast SAM
2.225410316379241;12.10;3.2;44.0;0.2;Fast SAM
2.226489688940537;11.15;3.2;39.0;0.1;
2.2262738456367406;17.18;3.3;34.0;0.1;Fast SAM
2.2603954286037236;17.18;3.3;34.0;0.1;Fast SAM
2.2358518170981574;12.38;3.2;45.25;0.2;Fast SAM
2.2370368127554148;11.53;3.2;49.5;0.1;
2.239943436849458;17.20;3.3;42.25;0.1;Fast SAM
2.276426382821469;17.20;3.3;42.25;0.1;Fast SAM
2.252427610319691;12.08;3.2;41.75;0.2;Fast SAM
2.250435655748683;11.20;3.2;37.0;0.1;
2.2540816154113146;16.73;3.3;32.25;0.1;Fast SAM
2.2561950394694383;16.73;3.3;32.25;0.1;Fast SAM
2.2588711720898207;12.12;3.2;44.5;0.2;Fast SAM
2.254482369406908;11.12;3.2;50.0;0.1;
2.2549960591787124;17.30;3.3;43.25;0.1;Fast SAM
2.254640780102821;17.30;3.3;43.25;0.1;Fast SAM
2.256047340267247;12.72;3.2;43.0;0.2;Fast SAM
2.256010415466699;11.67;3.2;37.25;0.1;
2.2552952263109187;17.07;3.3;31.5;0.1;Fast SAM
2.286514534443744;17.07;3.3;31.5;0.1;Fast SAM
2.2633032675701275;11.97;3.2;44.0;0.2;Fast SAM
2.2654688894369546;11.07;3.2;50.0;0.1;
2.2678242767293812;15.93;3.3;43.5;0.1;Fast SAM
2.275707736115919;15.93;3.3;43.5;0.1;Fast SAM
2.2727486068916862;11.65;3.2;44.25;0.2;Fast SAM
2.269307125003672;10.88;3.2;39.0;0.1;
2.270808089362058;16.80;3.3;33.75;0.1;Fast SAM
2.3645247271836936;16.80;3.3;33.75;0.1;Fast SAM
2.2955720487987428;12.80;3.2;44.75;0.2;Fast SAM
2.3005381269694487;11.82;3.2;48.5;0.1;
2.307485506988889;17.00;3.3;41.25;0.1;Fast SAM
2.2285034821364214;17.00;3.3;41.25;0.1;Fast SAM
2.2972845962720765;11.75;3.2;42.5;0.2;Fast SAM
2.280474563544172;10.90;3.2;37.0;0.1;
2.2767001922305297;17.85;3.3;31.5;0.1;Fast SAM
2.2547739935158004;17.85;3.3;31.5;0.1;Fast SAM
2.2652591588671176;13.28;3.2;43.75;0.2;Fast SAM
2.2744480780497915;12.40;3.2;47.5;0.1;
2.2687389484942204;17.93;3.3;54.25;0.1;Fast SAM
2.200836609743044;17.93;3.3;54.25;0.1;Fast SAM
2.2488294600439387;11.80;3.3;57.0;0.2;Fast SAM
2.2473433266759733;10.95;3.2;50.0;0.1;
2.2428643686281866;15.12;3.3;43.0;0.1;Fast SAM
2.164102709552862;15.12;3.3;43.0;0.1;Fast SAM
2.2152780265039542;10.50;3.3;42.5;0.2;Fast SAM
2.218888380694182;9.55;3.3;46.0;0.1;
2.2114031108567427;14.88;3.3;41.0;0.1;Fast SAM
2.217688050581609;14.88;3.3;41.0;0.1;Fast SAM
2.203989291833152;11.75;3.2;43.75;0.2;Fast SAM
2.213960937403224;10.80;3.2;40.0;0.1;
2.2136316651280414;16.68;3.3;36.25;0.1;Fast SAM
2.184246471367799;16.68;3.3;36.25;0.1;Fast SAM
2.2049711877964455;12.15;3.2;48.5;0.2;Fast SAM
2.201791972100155;11.07;3.2;53.0;0.1;
2.201242642166906;15.20;3.3;45.25;0.1;Fast SAM
2.2221585400972748;15.20;3.3;45.25;0.1;Fast SAM
2.2032920428404186;10.32;3.2;46.0;0.2;Fast SAM
2.2080534357085737;9.40;3.2;42.25;0.1;
2.2088239976866055;16.35;3.3;38.5;0.1;Fast SAM
2.1356910816148442;16.35;3.3;38.5;0.1;Fast SAM
2.192298775065278;13.22;3.2;50.25;0.2;Fast SAM
2.1848338338072786;12.48;3.2;42.25;0.1;
2.1802192815489936;19.08;3.3;34.25;0.1;Fast SAM
2.236211479207491;19.08;3.3;34.25;0.1;Fast SAM
2.187258792423723;13.13;3.2;37.0;0.2;Fast SAM
2.2001507201259427;11.95;3.2;36.5;0.1;
2.202113706391109;17.55;3.3;47.25;0.1;Fast SAM
2.1431578845490047;17.55;3.3;47.25;0.1;Fast SAM
2.19169471907654;12.10;3.2;55.25;0.2;Fast SAM
2.1805655290438026;11.10;3.2;48.75;0.1;
2.1788922131988224;17.33;3.3;42.25;0.1;Fast SAM
2.2680541996269756;17.33;3.3;42.25;0.1;Fast SAM
2.195868083074081;12.73;3.2;42.5;0.2;Fast SAM
2.20904563270535;11.87;3.2;45.5;0.1;
2.213383361112552;17.88;3.3;52.25;0.1;Fast SAM
2.231255031800509;17.88;3.3;52.25;0.1;Fast SAM
2.2260557368017286;12.85;3.2;56.5;0.2;Fast SAM
2.215556121095417;11.70;3.2;48.75;0.1;
2.220478130600751;17.25;3.3;41.0;0.1;Fast SAM
2.2620609049679814;17.25;3.3;41.0;0.1;Fast SAM
2.233731948666409;12.45;3.3;40.75;0.2;Fast SAM
2.2343511778828837;11.25;3.3;43.0;0.1;
2.2364250381531727;16.85;3.3;50.5;0.1;Fast SAM
2.270944065511428;16.85;3.3;50.5;0.1;Fast SAM
2.2502720242571757;12.22;3.2;56.0;0.2;Fast SAM
2.247324804079474;11.00;3.2;48.0;0.1;
2.2507230179327404;16.62;3.3;40.0;0.1;Fast SAM
2.3203618923639606;16.62;3.3;40.0;0.1;Fast SAM
2.2722256965530097;12.00;3.2;40.0;0.2;Fast SAM
2.272546104313405;10.95;3.2;42.0;0.1;
2.278114624327462;11.62;4.0;49.25;0.5;Image Captioning
2.5142726394914914;11.62;4.0;49.25;0.5;Image Captioning
2.344851583180467;6.70;4.7;50.0;1.0;Image Captioning
2.350974005884593;5.28;5.4;42.75;0.9;
2.370661083217489;5.60;6.3;45.0;1.3;Image Captioning
2.7395191449141416;5.60;6.3;45.0;1.3;Image Captioning
2.4874043433676736;5.47;6.3;41.5;1.3;Image Captioning
2.480687269336719;5.22;6.3;37.5;0.9;
2.514646190875782;6.28;6.4;45.75;1.3;Image Captioning
2.5907169998407458;6.28;6.4;45.75;1.3;Image Captioning
2.57458193936482;6.10;6.4;39.75;1.3;Image Captioning
2.5333476379774895;5.45;6.3;34.0;0.9;
2.5448334616299437;5.73;6.4;47.25;1.3;Image Captioning
2.731500349826633;5.73;6.4;47.25;1.3;Image Captioning
2.607536731752422;5.62;6.4;42.5;1.3;Image Captioning
2.6117416647303413;5.28;6.3;42.5;0.9;
2.621031596071721;6.15;6.4;55.0;1.3;Image Captioning
2.585356875786802;6.15;6.4;55.0;1.3;Image Captioning
2.6340339055240496;6.10;6.4;47.0;1.3;Image Captioning
2.609667294448404;5.47;6.3;44.75;0.9;
2.6101999351223992;6.15;6.4;47.5;1.3;Image Captioning
2.5908808053214454;6.15;6.4;47.5;1.3;Image Captioning
2.604984720270175;5.65;6.4;41.5;1.3;Image Captioning
2.6098916813910185;4.77;6.3;38.75;0.9;
2.6038561253577606;5.50;6.4;47.5;1.3;Image Captioning
2.610403082779532;5.50;6.4;47.5;1.3;Image Captioning
2.604040072440543;5.40;6.4;44.5;1.3;Image Captioning
2.607329889220317;5.28;6.3;44.0;0.9;
2.6079161814578526;6.20;6.4;48.75;1.3;Image Captioning
